,name_track,name_artist,genre,type,year,id,popularity
1649,Ya No Más,Nacho,urban,track,2019,7vE3nlnirKZ21FRqhVDyxa,35
1650,Memoria Rota,Arcángel,urban,track,2019,4etV43Qb0OBbMcxiLDVwSo,49
1651,Maleante,Beny Jr,urban,track,2019,5ygKvLukGzV1KdKsPZYeTg,46
1652,Moon Talk,Kidd Keo,urban,track,2019,6pgUgIgbzovuuUYqpfnVNz,57
1653,Caliente - Remix,Lary Over,urban,track,2019,6Vzqo7CydWqclJalBrAIDs,33
1654,Sin Ti,Jay Wheeler,urban,track,2019,3osNsDFkJoDg5pQ4OtndfE,36
1655,Como Soy II,Pacho El Antifeka,urban,track,2019,6WZecLipzXhhw9cDAZub9O,46
1656,Facts,Pablo Chill-E,urban,track,2019,76WgHLa6IB9xfasUSWz1g0,44
1657,Intentaré Olvidarte,Canelita,urban,track,2019,1m4iRnwrIJwfCX4qtc8PmL,49
1658,Perriandote,Myke Towers,urban,track,2019,45tGi5L8jSUDHy1RC714jl,50
1659,Crazy,K-Ci & JoJo,urban,track,2019,4Ce7N5y24AcM88nwapyi3V,36
1660,Perreito,Mariah Angeliq,urban,track,2019,6h2LZwQ7bdNZYrTpFFfDT4,44
1661,No Te Hagas la Loca,Noriel,urban,track,2019,4NGbpyKrKMlJX4kP8iTQFJ,44
1662,Perriando,Reykon,urban,track,2019,7tjlKy75efLaSz5JYJq9Ru,38
1663,Difícil,ICON,urban,track,2019,7bKssEnDzj8sNo5gOuyJDl,52
1664,LA LATINA,Rels B,urban,track,2019,0FqT9GmM94Zd0WreIvOFwB,54
1665,Sumba Yandel,Yandel,urban,track,2019,41TgO3NJn1B2cbebkpA6M5,37
1666,La Prision,Ñengo Flow,urban,track,2019,6W7rpcXo9vWeDKY0HWM2e6,48
1667,Blurred Lines,Robin Thicke,urban,track,2019,2odTBAjfHzg5lsla36WJKB,23
1668,Yo Tampoco,Jay Wheeler,urban,track,2019,50hfjpT1jtaGHt1LKfhJQK,45
1669,Fulete,Anuel AA,urban,track,2019,5fpyo29qRpzaj3jx6bMdCM,52
1670,Deseo,KEVIN ROLDAN,urban,track,2019,5jHSaewgl6fKzqPywebuJm,40
1671,El Tiempo Es Oro,Cupido,urban,track,2019,1i6rdqcJVC6ziT6OdN64bn,41
1672,Vapormax,Duki,urban,track,2019,6l3okklsxSK1LESObzJ3hb,51
1673,Todavía - Remix,Green Cookie,urban,track,2019,5brLdeJPqCAoS1Wukm96hk,50
1674,Gato de callejón (feat. Miguel Campello),Natos y Waor,urban,track,2019,1mpC92Pw41cVenknE4XBEA,48
1675,Woman,Toni Braxton,urban,track,2019,0FY0LLsA6zcgyFJgEpMYFK,23
1676,Verano En París - Remix,Jerry Di,urban,track,2019,6fIVDVyzymH4OAlNhJ93k3,45
1677,Te Traje Flores,Duki,urban,track,2019,6OWwrGLVeyTgVqJK5j0rT9,55
1678,Blood - Remix,Moonkey,urban,track,2019,0BoL0e5lLRCOEdOs55YcIF,49
1679,Mi Morena,Juanfran,urban,track,2019,6MF2uU7HoQkA1Da2jscqV2,42
1680,Dime a Ver,Cosculluela,urban,track,2019,5FjzRMC47xFaNAxGyN5iVr,46
1681,Quisieras,Nicky Jam,urban,track,2019,4thYedllWlJQOnrplPxwfA,40
1682,Mi Llamada (Remix),Lyanno,urban,track,2019,78i2QPC8prEzftYZrBjKOM,50
1683,Pal Carajo,Pyllo Cortes,urban,track,2019,1Fl9UFUkABpaB3FLB3jVq9,51
1684,Apaga Las Luces,JHAYCO,urban,track,2019,0YbjjUkJZaVMYkkUvrV4AE,48
1685,Pa Jamaica (Remix),El Alfa,urban,track,2019,5nV7nX6XszQgXnGZG2Dofx,46
1686,Memoria Rota,Arcángel,urban,track,2019,2LSrYn6Ou5DYNa8Gh8TN5e,49
1687,Ya No Quiero,Cazzu,urban,track,2019,7LPDImEAE4BbuOAa2AIkvd,57
1688,Donde Estaras,Darkiel,urban,track,2019,4kxVqLfv364j8x3CHIljjJ,26
1689,Looking For You (feat. Mama Diane),Fantasia,urban,track,2019,6jkbEYhqbNrKEJ5h4x5eVC,40
1690,Sufrimos De Lo Mismo,Mike Bahía,urban,track,2019,4MfgiylBOsMHirFwqSJssN,44
1691,Mi Error,Eladio Carrion,urban,track,2019,7ch7IMYm9DaujSfI1ToSzu,46
1692,Intro,Cecilio G.,urban,track,2019,4fa8Fk6z4MAKxiyumkolBw,49
1693,Tu Lady,Maria Becerra,urban,track,2019,0kwYUqaQQ2DrCPj9MjBVMJ,52
1694,DripDemeanor (feat. Sum1),Missy Elliott,urban,track,2019,1SKRlqFgMVRcILCxhIMsoa,36
1695,Tras Vos,Nicki Nicole,urban,track,2019,6oC8fM5FcQy8Hpw7oQpKEy,51
1696,Rompe,Daddy Yankee,urban,track,2019,0Bp4vQU6sQsXpU5ygD1Tx3,45
1697,Todo tiene su fin,Dollar Selmouni,urban,track,2019,1UcFJcDVXbAdZzfiojgred,29
1698,Días Lluviosos (with Lenny Tavarez),Juhn,urban,track,2019,12rk7CDzYWW05RlzXPQTnV,56
1699,Mangerengere,Winky D,urban,track,2019,6MSiJIAknECLHLNgnZnI5E,29
1700,Te Veo,Urba y Rome,urban,track,2019,0JxHWujXDT2CzLWlQXWEhE,40
1701,Lamento Tu Perdida,NATTI NATASHA,urban,track,2019,1c47gRjNPik1Y9u9m4ZssL,39
1702,Somos Iguales,JHAYCO,urban,track,2019,0iK5pdqSpSx7v59WZqTBmr,44
1703,MuGarden,Winky D,urban,track,2019,3xLUeBtKhIXYRgUq2FhRHj,37
1704,A. Cupido,DEVA,urban,track,2019,6x7CrQEaiWRBQHEGl8bM7F,28
1705,Ve y dile (feat. Antonio José),Nyno Vargas,urban,track,2019,0xZqDPkDNEPQGuNqcyzmPG,44
1706,FKU,Feid,urban,track,2019,5chLrW35iW4juKNXQ69XGl,45
1707,Dale Don Dale,Don Omar,urban,track,2019,3kdwxesxzJxVLCKf8IALRv,55
1708,What You Won't Do For Love,Boyz II Men,urban,track,2019,1SbR8vtFuMXLZHIX7cGkV7,29
1709,Perdoname,Mora,urban,track,2019,73Al6Axo6ji5BBqzI68g2A,54
1710,Continúa,Cupido,urban,track,2019,59qk9FIM1W1IB03cGEOO2v,39
1711,badwine - Remix,Feid,urban,track,2019,5MPQfbK3LIOyPT84WJyD7g,54
1712,5 Stars (feat. Polimá Westcoast),C. Tangana,urban,track,2019,7KAveXwQ5xzdHT6GDlNIBu,50
1713,No Le Perteneces,Manuel Turizo,urban,track,2019,1Bh8it8JQCJfdAIvoqpQmV,39
1714,Nunca Nos Preparamos Para Tanto Amor,Sebastian Yatra,urban,track,2019,5Qii9rrMc0F7sl6tcUUI4a,42
1715,Dónde Nos Vamos A Ver,Chyno Miranda,urban,track,2019,1zQyjFtJ1H7RcKLfVULRIr,34
1716,Take Your Shirt Off,T-Pain,urban,track,2019,46vIOfB9SnaI21SD0nERoV,46
1717,Cartier,Farruko,urban,track,2019,1o3MUu93stIdTi2fWh7HUh,47
1718,O.V.E.R,KEVVO,urban,track,2019,7q7iv8PrE2zYovxoqgEPQM,46
1719,Muñequita Sintética,El Haragán y Compañía,urban,track,2019,7G3S3F0Jrosbw3SD91KW0F,54
1720,Se Me Dio,Flowtiago,urban,track,2019,3QKsf7ilyXn1nib076tebN,50
1721,No Digas Que Te Vas,Manuel Turizo,urban,track,2019,0MmxdPPMzKRJO5wxeDgEdM,42
1722,Dame un Beso,Mayel Jimenez,urban,track,2019,4i67J85rloko5UoRIBf3Ru,40
1723,Ontas? - Remix,Alex Rose,urban,track,2019,2XCyOEiZgavc6tH2wA1RCe,48
1724,Ojalá,Luis Cortés,urban,track,2019,4XQlOLuoig90MjgVUCWDE1,49
1725,Sin Pensar,Ozuna,urban,track,2019,5UTB9A5HGpryxqB5LGQB3z,36
1726,Video Llamada,Arcángel,urban,track,2019,7wQQLVAxrmY4fox5GKasHX,45
1727,Nibiru,Ozuna,urban,track,2019,7G49xPDPewxbSDkqEGM61W,37
1728,Diva,Nicki Nicole,urban,track,2019,6kyp35INigDcwXHTKCHoAk,44
1729,Yo Tengo una Gata,Ozuna,urban,track,2019,2z1ACAitQVTvo1ynh7EtAd,37
1730,MY BLOOD,Polimá Westcoast,urban,track,2019,4hxBeVfWIj1NsqJYScSd5C,52
1731,Tú,Lary Over,urban,track,2019,33ZrDSrD6kOQ2bDdaG4xYA,48
1732,Diferente,Jay Wheeler,urban,track,2019,5m0odIWTDmFeLrGyqIe34M,46
1733,Hijueputismo (feat. Ñengo Flow),KEVVO,urban,track,2019,7CgeSwoBosDSMWqhmCMbhx,37
1734,I Want Her,Keith Sweat,urban,track,2019,6OaHroIQzpjRQCEb3sjnCK,47
1735,Be Love,August Alsina,urban,track,2019,4g3d9L9MvHSJoecBH90giM,31
1736,Mi Consuelo,Keen Levy,urban,track,2019,09N6IHJk5W8lr5JABx11lj,47
1737,Tuyo Mía,Danny Ocean,urban,track,2019,3IP10QH1mHOCJMWuq8xjFy,48
1738,Bambino,Recycled J,urban,track,2019,7hSSL5gaznApZlefXraOw0,47
1739,A Punta de Espada,Duki,urban,track,2019,74MujHggasHq5FMkTKsNkA,58
1740,Karma,AQUIHAYAQUIHAY,urban,track,2019,7rLUNrAWvSeUf6SZoNxA51,41
1741,Commitment,Monica,urban,track,2019,228HtIBLgb4W17mIMe8OdH,44
1742,No seas Celoso,Kim Loaiza,urban,track,2019,6z0nw7pmCeOJVFBCaNKHKs,53
1743,Tu Velero,Galvan Real,urban,track,2019,0Tg9V9gcLEOikpDalSBzPu,50
1744,Te Pido Perdón,Manuel Turizo,urban,track,2019,1WkZsbb5oo61Puxo8tlTFO,44
1745,Roatán,Farruko,urban,track,2019,27PAwMtEfK7auYCVu8Yk1V,35
1746,Telepatía,Cupido,urban,track,2019,1Woh63qQMFkwJj4d8nuK11,40
1747,Te Arrepentiste,Ñengo Flow,urban,track,2019,6Cvm2BTDsmShhufZ1sV6nW,49
1748,Love No Limit - Puff Daddy Mix,Mary J. Blige,urban,track,2019,4otqhIFk9SosCUufuphOgL,27
1749,No Love,August Alsina,urban,track,2019,19z2SvAtZQl70y2kWkSFqm,26
1750,Escápate Conmigo - Remix,Wolfine,urban,track,2019,3JTYnI9fSeeiOuFqNw0Uup,46
1751,Sábanas Desordenadas,Manuel Turizo,urban,track,2019,1zFY0QBSpUazG1lOr7QBJ3,39
1752,Pórtate Mal,Farruko,urban,track,2019,2p8ZQMiOLCxRVlneSe6nOY,35
1753,Pronto Llegará,C. Tangana,urban,track,2019,1nLUqn7k3UtUxuqdTXiJjk,40
1754,Pa Jamaica - Remix,El Alfa,urban,track,2019,0PncqigTb2vpYxFHT3m3pt,41
1755,Huella (feat. Pitizion),Arce,urban,track,2019,3zfCNkuoOVV1pishykMu19,45
1756,Coronao Now,El Alfa,urban,track,2019,5GxhBuaGMTa44zUUilEYOL,53
1757,Ansiedad y Recuerdos,Denom,urban,track,2019,3uev2lOoc1AyV2Wv6BvsLO,44
1758,Como lo Hiciste Ayer,ICON,urban,track,2019,6qO97TNzBV8SUlYweB6TwL,38
1759,San Cucufato,Ill Pekeño,urban,track,2019,2yg2GY09fjx8jTmjmT80lb,45
1760,Santa Monica (feat. InnerCut),Juancho Marqués,urban,track,2019,265mH9SlQZ9eYjT6juUTYj,29
1761,El temblor,Marea,urban,track,2019,7HzV51QYZLuKqeevbDhHdl,41
1762,Con Tu Body,Feid,urban,track,2019,5t0ZurzbBlqrXhzVhbjqmk,43
1763,Si Te Vas,Jay Wheeler,urban,track,2019,0giZzEN5MXmFsmeo7nl81E,40
1764,Ma Barriera,Cocco Lexa,urban,track,2019,3eKkHwMEdqDnV3IUGCwhP6,48
1765,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap,urban,track,2019,2WiHAz1JWspKUFFxcbDiPW,50
1766,Una Mujer,DJ Nelson,urban,track,2019,7IzTqlcNIVONE35fEgj9w5,42
1767,Contigo,Greeicy,urban,track,2019,0o0eubjweqWRrZ4PuW8s3n,44
1768,Invicto,Arcángel,urban,track,2019,7zooAwAq4UbQGXA82G2nVv,45
1769,En Cero - Remix,Yandel,urban,track,2019,3rZxzqH3vl8yY0BTL4lzxL,37
1770,Hitboy,Duki,urban,track,2019,51dqvo5QYezL3rjL6qjksA,54
1771,La Lá,Mike Bahía,urban,track,2019,4kitLAHbmBBXYHt9g22md3,44
1772,Cholo,Arce,urban,track,2019,6HkVMUYEqePlnWi6sdFzJZ,49
1773,Me Pones en Tencion,Zion & Lennox,urban,track,2019,4AVo5r5o4no7jc6iddpLez,42
1774,Dicen de Mi,Delaossa,urban,track,2019,7fQnLZ25Dk6gcH0U74SDNE,47
1775,Verano En París,Jerry Di,urban,track,2019,3J1zbyaI1m4t8oRGgF56oi,41
1776,Gangsta Zone,Daddy Yankee,urban,track,2019,63EUazcgjxTf3nKzgYXe4d,36
1777,La Clase,Cazzu,urban,track,2019,5nLJL6DLanZaAq8DVkBs62,52
1778,Capricornio,Arcángel,urban,track,2019,3dH31O0j1KWW5C2LNCVuuG,41
1779,Vacilón,Don Omar,urban,track,2019,1AMMH22Y62rF3PDLTVhIFL,36
1780,Cuando Bebe,JHAYCO,urban,track,2019,7guHW8vSLHnTOfcwsXjpGB,44
1781,M.D.L.R,Morad,urban,track,2019,181lPjPcfn6MRGO8NyCs87,28
1782,Sensación del Bloque,Farruko,urban,track,2019,2dSmgDucilvkSwkHSrrukK,37
1783,Sorpresa,Farruko,urban,track,2019,2205SC49FCErcdFh0rvO29,39
1784,No Siento Nada,Miky Woodz,urban,track,2019,1lJUfnwk5DFZtKftjXlKSO,41
1785,Demasiado Tarde,Micro TDH,urban,track,2019,5KFx45L84KmBINWLh6TEiL,57
1786,Este Juego - Remix,Papi Sousa,urban,track,2019,3guewxoYR5NlARISg4NW72,36
1787,Amigos Con Derechos - Versión Pop,Reik,urban,track,2019,2Xf2AJyIaLVHOVxeoqLTtB,46
1788,No Love,Al Safir,urban,track,2019,7xETr0IAG6CuXQoHulS0M8,51
1789,Pobre Diabla,Don Omar,urban,track,2019,3xKOScU4dJYq30uDzbpG2j,40
1790,Stranger In My House,Tamia,urban,track,2019,3toAOpvY2eR5IXT15w4tbL,23
1791,Lighters Up,Lil' Kim,urban,track,2019,6o60GDFSYvFJYrXNi1En3g,22
1792,Mi Participación,Miky Woodz,urban,track,2019,6MzClzA9tDPrVVd1bG0KAT,51
1793,Nada Ha Cambiado,Manuel Turizo,urban,track,2019,0uv14vi55Evco7lDLDj87P,42
1794,Hábitos,Arcángel,urban,track,2019,2UeO0dSYG1t2BpESjdk24F,48
1795,360,Lunay,urban,track,2019,0wGoOwOvLGCZqz8mNFMpAC,42
1796,Calamita,El Popo,urban,track,2019,2RVw49IJSpDahlTtsdyXJi,41
1797,"Fuego En El Fuego (feat. Myke Towers, Noriel & Juhn) - Remix",Darkiel,urban,track,2019,4vEe2stBo7lal40zUNs9q8,43
1798,Tu Droga,DrefQuila,urban,track,2019,79Dc65qJsbZjJX2cccGE9g,49
1799,High,Maria Becerra,urban,track,2019,5vPtzdjJ9tm7XCoKDH22Gb,45
1800,Cuento de Hadas,Rauw Alejandro,urban,track,2019,3SWyajFaNEhHO5Fd03d51T,48
1801,Me Entiendes,DrefQuila,urban,track,2019,3PyYueM7Q5bibemizyC8Nl,39
1802,Mantecado de Coco,Nio Garcia,urban,track,2019,5CGFApNEqgMcoKo6Q4KJ3g,50
1803,22:23,Don Patricio,urban,track,2019,3PtT7oWa1bKzIEkZY2tGvR,36
1804,Al Revés,Cazzu,urban,track,2019,0gBAyjARi1aLOrUiXEAVmF,55
1805,Enciéndelo,Jossef,urban,track,2019,51eZYr43gtACTslG4gGUIw,42
1806,Vente Conmigo,Dollar Selmouni,urban,track,2019,6Mfaxn9nmQN7PHGxhUOaKc,45
1807,Lighters Up,Lil' Kim,urban,track,2019,6o60GDFSYvFJYrXNi1En3g,22
1808,Stranger In My House,Tamia,urban,track,2019,3toAOpvY2eR5IXT15w4tbL,23
1809,Cómo Dímelo,Nicki Nicole,urban,track,2019,7EehFSuTqX5ufeVwajlnNa,54
1810,Lo Malo,Sech,urban,track,2019,4kIuPsijmLzK11RTCseKh7,43
1811,Si Te Deja Sola,Pyllo Cortes,urban,track,2019,3OMqvcnGAQSDUzgzrCT6ZX,45
1812,En las encías,Marea,urban,track,2019,1I03brr0i5AIkiB8M6Bq1S,42
1813,Loco de amor,DaniMflow,urban,track,2019,4Ylsq5FTgCNYv69HRQmUlw,46
1814,Buscando El Ki,Ak4:20,urban,track,2019,3tpHeHNYfrFNqzsnMhpCHK,20
1815,No Te Vayas,Don Omar,urban,track,2019,4yosw7wVUKsJuY35kq9VVo,33
1816,Hoy Se Bebe - Remix,Nio Garcia,urban,track,2019,2Mb4KHDRhUJ3BoOZ7lGSy4,41
1817,Perdón,Duki,urban,track,2019,6JFR03uLMNMmZ3vgiXwskq,49
1818,Bajo Cero,Sky Rompiendo,urban,track,2019,1sghPHx2AsbFUhlyQzkWHI,39
1819,Me quedo contigo,Haze,urban,track,2019,0T5TRbUu3ckZvN2KyQEpUa,36
1820,Shorty,Justin Quiles,urban,track,2019,5DVpoOmV72XYi02IrbX4KO,39
1821,Mi Leona,Ñejo,urban,track,2019,4i7xtBMBUWEecEw780fRtX,45
1822,Forever Alone,Paulo Londra,urban,track,2019,5NPzbTzFxIQPaheZuPhn4f,54
1823,Nadie Sabe,Nacho,urban,track,2019,06czzxV2sp151QvmQXj2P9,32
1824,Benicàssim (feat. InnerCut),Juancho Marqués,urban,track,2019,6dQ4XjdfaEodjTlvyn6g6A,43
1825,No Salgo de Casa,Arcángel,urban,track,2019,6TCKPohK9TN8aaCSinsjMg,43
1826,Octava Maravilla,DELLAFUENTE,urban,track,2019,5LZmrHVFI3Zas3tjeOZLew,48
1827,Million Dollar Baby,Cecilio G.,urban,track,2019,6VYE8NvXCPx7Fznk1MAEca,43
1828,Bailame Así,Myke Towers,urban,track,2019,4mOXPQEZLD85vyLCfOWV7Z,44
1829,Dele Cotele - Remix,Adan La Amenaza,urban,track,2019,1ROFqoeddLbqfcAt2E9rdV,41
1830,Por Contarle Los Secretos,Jon Z,urban,track,2019,07yM5vxBxAIXWzNqu1BnF6,50
1831,Dale,Elji Beatzkilla,urban,track,2019,0fm5cH9BDjA9jVBCKLjiA0,23
1832,Se Te Olvidé,Dalex,urban,track,2019,08kd8U7DnW5wA6w0hwmADT,37
1833,X Ti,Sech,urban,track,2019,65mhesg9E1dT45P5DYX4wV,48
1834,Todo Bien,Lalo Ebratt,urban,track,2019,4Yh1LSAj3nsbaTsEIttCSO,35
1835,La Vida Bailando,Galvan Real,urban,track,2019,4gWsMaRXw1qMfmCAOqSp93,49
1836,I.D.K.,Duki,urban,track,2019,0Et7R62PgWXXWPeA3N33g2,40
1837,Rakata,Wisin & Yandel,urban,track,2019,5ar1VzdZwJP4AVO2hbFeMn,37
1838,Espuma,Rauw Alejandro,urban,track,2019,5n8wJnaFaUtC2v3pe5XCzO,51
1839,Memorias de Plástico,Rojuu,urban,track,2019,2kLvjcotUzyDqr83d54gWd,45
1840,Guerra,Almighty,urban,track,2019,2QzjhDRSDrzKgCqfXvMXDH,54
1841,Mentiroso,Kenia OS,urban,track,2019,5iXCrcLT5iirF2UTmaa284,60
1842,Invicto,Arcángel,urban,track,2019,0RLtXT4Ro2KVsOtml3NGrl,46
1843,Tensión (feat. Zion & Lennox),Farruko,urban,track,2019,21LOrp1KKbqqWCwcFR44o7,36
1844,Pecadores,Marea,urban,track,2019,48fB7EDpGuE0mOfZi8Hgzs,36
1845,If You Create the Noise,Denom,urban,track,2019,7fUa5nk0ivZNdCv3kOtU42,27
1846,Cositas Al Oido,Ryan Castro,urban,track,2019,4HWg9EAcDei3NSl6nqXsCH,50
1847,Te Descubrí,Bryant Myers,urban,track,2019,7Fn8mzi4p1otwhg9qWdFuk,37
1848,En La Mía,JHAYCO,urban,track,2019,3vXxHsLvt8iIZQ6Ox15rbL,45
1849,Andas En Mi Cabeza - En Vivo,Nacho,urban,track,2019,3vlnffECgloSlfnwT9J9oo,32
1850,Esquizofrenia,Nadal015,urban,track,2019,3QvehdSuDD6Qb9aoKymKx5,47
1851,Rosas O Espinas - Remix,Joey Montana,urban,track,2019,12OAl7wsRXdSdsBdwSumVe,36
1852,Dame Duro,Glory,urban,track,2019,2WvCEHWxRIXQKlmsCSUrtY,22
1853,Sigan Hablando de Mi,Paulo Londra,urban,track,2019,5Kr3a1wbMDSxdgDZzJhxhy,55
1854,No Descanses,Justin Quiles,urban,track,2019,6gGEDhAm0VyFo894Pg3CTe,35
1855,Extrañándote,vf7,urban,track,2019,33tSpkg10y5QCydjrXKeT4,48
1856,Ibiza (feat. InnerCut),Juancho Marqués,urban,track,2019,2Rdjmw1ojkuB4FRZBkCrnQ,48
1857,Rompe,Daddy Yankee,urban,track,2019,40b9paQ1joDhKDfinatkDn,29
1858,Muchas lanzas,Marea,urban,track,2019,4UvwOEiD3Dyjc0q79q6miB,39
1859,Malas Intenciones,Lunay,urban,track,2019,4FWhPJjc9FMRCCFc038uEz,37
1860,Fluye,Almighty,urban,track,2019,3SldyeypzHopdegt6wpL0m,60
1861,"QUÉDATE, TE QUIERO",Rels B,urban,track,2019,1qdlys3D2hI2BV5qusTEFu,54
1862,No,Milly,urban,track,2019,2GsVvmnWA33ZRjcTOoCgi4,40
1863,Ya No Te Hago Falta,Sen Senra,urban,track,2019,7Aa3P0xazGWPZLXfrOeZAB,47
1864,Monstruo,Justin Quiles,urban,track,2019,0h1Adtqo348eJNYGEY6aLD,41
1865,Bota Bota,MC Buzzz,urban,track,2019,6S8qtHZlbuR6TwGFH3Gwu6,31
1866,Frenemies (feat. Josh K),Fabolous,urban,track,2019,78q8pwQ59XTZMrkKoS7BPk,32
1867,Esa Carita Que Me Llevas,Locoplaya,urban,track,2019,52Ib0v6LNJqR027XOdGsnP,38
1868,Llámame,AQUIHAYAQUIHAY,urban,track,2019,4YQsyUOQeS9veNaTzlwkEP,41
1869,Pegajosa,Israel B,urban,track,2019,3U38mryOWz6W04s8Mg0yQo,43
1870,Mucho Humo,Farruko,urban,track,2019,3GaUmZN8o8ViYoZO3IGgeo,32
1871,Dandole,Mora,urban,track,2019,1JnbGeLOqp5bw7fc5mGtiL,36
1872,Repeat,Lyanno,urban,track,2019,1BITuloQuTGJEwbjvJsfSR,45
1873,Tus Ojos y los Míos,Demarco Flamenco,urban,track,2019,37uEn0FaFhbYRsODfpxLfz,44
1874,Paralelo Circular,Juancho Marqués,urban,track,2019,6EOepmLD6kSx8a7RRWdczU,37
1875,Hazme Five (Remix),Dirty Porko,urban,track,2019,4v56XpQYCXbzwfB2Cwm97u,45
1876,Flyte,Pablo Chill-E,urban,track,2019,3YqTzC9YYQmiT5nDZgl01q,42
1877,POR Si Roncan,Almighty,urban,track,2019,1nHgkiaZfBUgHtGdAZSUx9,46
1878,Shooters,Sticky M.A.,urban,track,2019,6WyyQROkCa0RvHSV7yvl32,44
1879,Don't Let Go (Love),En Vogue,urban,track,2019,05xQTOBl7SJox2ztZ9yCNk,17
1880,Mi corazoncito,Los 4,urban,track,2019,5Y6ZZ4uJzvn5ieukuuo7M7,40
1881,Brújulas,Reik,urban,track,2019,7GNFKAQGx6azyHDEcRwsuz,39
1882,Everything,Joey Montana,urban,track,2019,0fx9L2QDi387TQQOVnm91O,30
1883,Silencio a Gritos,Matasvandals,urban,track,2019,3SqFLwzMVWA0nQCFmiLhfO,50
1884,Quédate,Farruko,urban,track,2019,1CS7L6I01pmR7G7vNXJMLA,34
1885,Salgo a Buscarte,Jon Z,urban,track,2019,3FKkbn11xHnb2XOsqsX3Sa,58
1886,Ambiente,AQUIHAYAQUIHAY,urban,track,2019,55DVU5hL98gnoRQpDa4oXr,35
1887,Princesa,Wolfine,urban,track,2019,266Lb5K02GeZB0c7plapnI,35
1888,Ánimo (feat. Duki & Midel),KHEA,urban,track,2019,4DtKrmsmbSvXMy1ogZvPBT,51
1889,Yo No Sé,Mati Gómez,urban,track,2019,3sI5i0FEFOfcgfJ9R8Cyt0,42
1890,Doble Cara,Arcángel,urban,track,2019,6F6BPkZYKQfgwZVBugMpty,38
1891,Que Va,DEKKO,urban,track,2019,4lyLxekqJ39LuJbnUVAyrZ,44
1892,Vuelve,Daviles de Novelda,urban,track,2019,4OKvOBFHH5WpRpcReIuyHM,45
1893,Llego La Queen,Ivy Queen,urban,track,2019,1xF9LZI2M40SGEs65yy8MG,36
1894,Nintendo Ds,El Virtual,urban,track,2019,6FJDUsMhw8h3pjVtqtl1CQ,40
1895,Pégate,Ozuna,urban,track,2019,6PryILJKabmONTueyiXjZH,32
1896,Hoy Es Ese Día,Lionware,urban,track,2019,7As2YffYrlS9VlMTNwW4tK,48
1897,Despues Que Te Perdi,Jon Z,urban,track,2019,7CGfczR6tINMWCJEiQDSiO,47
1898,Go,August Alsina,urban,track,2019,1B5j3adquGLJwHwJqexOkx,24
1899,Me & U - US Version,Cassie,urban,track,2019,51lsecK6vg9IgmHtkTJS9t,25
1900,Superación,Miky Woodz,urban,track,2019,0llj4eHhK6l5cEKMZjrrVD,49
1901,Agüita E’ Coco,Totoy El Frio,urban,track,2019,5NMxyb6G969mKvoxZ48hXe,48
1902,Despues Que Te Perdi,Jon Z,urban,track,2019,7CGfczR6tINMWCJEiQDSiO,47
1903,Ánimo (feat. Duki & Midel),KHEA,urban,track,2019,4DtKrmsmbSvXMy1ogZvPBT,51
1904,Yo No Sé,Mati Gómez,urban,track,2019,3sI5i0FEFOfcgfJ9R8Cyt0,42
1905,No Puedo Verte,Poison Kid,urban,track,2019,1AcZXkbbVX99LndRwZQjWx,37
1906,Dale Dembow,Farruko,urban,track,2019,385Wtt4Dsy6BS8yr7e5eT9,36
1907,Mamasita,KEVIN ROLDAN,urban,track,2019,5sA1hxhacQ3qfIeJdGUdjo,41
1908,Muevelo Así,Beny Jr,urban,track,2019,4aOy6x7qVo203dr7K3Ch8r,46
1909,Secreto,Bryant Myers,urban,track,2019,6Sd27EbAI0YVvIKhCJKGac,50
1910,Sola Solita,Yandel,urban,track,2019,5EM3MMC2WzesHdckgDcgzi,33
1911,Amuleto - Remix,Maikel Delacalle,urban,track,2019,0hVs7BCSxU8jPvY3U0vifg,33
1912,Go,August Alsina,urban,track,2019,1B5j3adquGLJwHwJqexOkx,24
1913,This Is How We Do It - Agami Remix,Montell Jordan,urban,track,2019,7vX0cXirMzZfg4OkxR0lW3,36
1914,Amores,Lary Over,urban,track,2019,6muN7dqmfSEPjAY0I64014,52
1915,Princesa,Wolfine,urban,track,2019,266Lb5K02GeZB0c7plapnI,35
1916,Hasta Donde,Rauw Alejandro,urban,track,2019,1cdtc60IkgTugE6lSlHzTk,49
1917,Ron,Feid,urban,track,2019,2g2N9oM1YNakXbPEJKnzyO,45
1918,Doble Cara,Arcángel,urban,track,2019,6F6BPkZYKQfgwZVBugMpty,38
1919,Nunca Funcionamos,Lvtin Mvfia,urban,track,2019,7lAnWV3u2BU5g4Nv6iQU6M,44
1920,Si Mija Si,J Alvarez,urban,track,2019,45vQz0ljWiNnTCoeKeB9kh,45
1921,Vamos a Prender,Marvel Boy,urban,track,2019,1Xl8nku7yxv2ewWhHgvxbZ,42
1922,Maripilili,Bayron Fire,urban,track,2019,49yDQnnHEJWRscoRYQrroF,53
1923,Bandida,Juhn,urban,track,2019,0uOTHJ4gLlXRix36m73Rp6,37
1924,¿Cuánto E$?,JHAYCO,urban,track,2019,0t5v9u01TBg8gEQk69orZ0,43
1925,Calma - Mambo Remix,Farruko,urban,track,2019,6kg2GL3RWG2ptq17sCf6Oo,27
